ID,QC_LEVEL,INFO_SOURCE,CONTACT,EMAIL,ORGANISATION,ORGANISATION_ID,NO_REVISION,PERSON_REVISION,TIME_EVENT,TIME_CREATION,TIME_LAST_REVISION,TIME_ACCURACY,COUNTRY,STATE,PLACE,PLACE_LOCAL_LANGUAGE,DETAILED_LOCATION,NEAREST_CITY,LATITUDE,LONGITUDE,PLACE_ACCURACY,OROGRAPHY,SURFACE_INITIAL_LOCATION,SURFACE_CROSSED,TYPE_EVENT,NO_OBJECTS,MAX_HAIL_DIAMETER,MAX_HAILSTONE_WEIGHT,AVERAGE_HAIL_DIAMETER,THICKNESS_HAIL_LAYER,HAILSTONE,F_SCALE,F_SCALE_METHOD,DI_OF_MAX_IF,DOD_OF_MAX_IF,T_SCALE,RATING_BASIS,WIND_SPEED,TEN_MIN_WIND_SPEED,FUNNEL_SIGHTED,SUCTION_VORTICES,PRECIPITATION_AMOUNT,SNOW_FALL_AMOUNT,PEAK_PRECIP_AMOUNT,PEAK_SNOW_FALL_AMOUNT,PEAK_PRECIP_PERIOD,MAX_6_HOUR_PRECIP,MAX_6_HOUR_SNOW_FALL,MAX_12_HOUR_PRECIP,MAX_12_HOUR_SNOW_FALL,MAX_24_HOUR_PRECIP,MAX_24_HOUR_SNOW_FALL,CONVECTIVE,TOTAL_DURATION,TYPE_PRECIP,SIZE_ACCOMPANYING_HAIL,POSSIBILITIES,PATH_LENGTH,MEAN_PATH_WIDTH,MAX_PATH_WIDTH,MAX_VERTICAL_DEVELOP,DIRECTION_MOVEMENT,SNOW_HAZARDS,MEAN_HEIGHT_SNOW_CORNICES,MAX_HEIGHT_SNOW_CORNICES,ICE_HAZARDS,THICKNESS_ICE_COVER,THICKNESS_RIME_COVER,AVALANCHE_TYPE,AVALANCHE_FLOW_TYPE,SNOW_MASS_TYPE,AVALANCHE_SIZE,AVALANCHE_TRIGGER,ELEVATION_START,ELEVATION_DIFFERENCE,LIGHTNING_DAMAGE_TO,PEAK_CURRENT,POLARITY,EXCEPT_ELEC_PHENOM,PROPERTY_DAMAGE,CROP_FOREST_DAMAGE,TOTAL_DAMAGE,NO_INJURED,NO_KILLED,EVENT_DESCRIPTION,PATH_START_LATITUDE,PATH_START_LONGITUDE,PATH_START_DATETIME,PATH_END_LATITUDE,PATH_END_LONGITUDE,PATH_END_DATETIME,EXT_URL,REFERENCE,IMPACTS,CREATOR_ID,REVISOR_ID,LINK_ORG,LINK_ID,DELETED
3361,QC1,WWW,Igor Laskowski (ESWD management),,Skywarn Poland,,1,ESSL,2023-12-07 09:10:00,2023-12-09 12:00:34,2023-12-09 12:00:34,30M,PT,Viana do Castelo,Viana do Castelo,,,,41.7,-8.833,3KM,,,,Flood,,,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,Local flooding was reported. Time was based on local PWS data.,,,,,,,https://www.cmjornal.pt/sociedade/clima/detalhe/chuva-intensa-alaga-distritos-do-porto--braga-aveiro-e-viana-do-castelo,"""""Chuva intensa alaga distritos do Porto, Braga, Aveiro e Viana do Castelo"""", CM Jornal, 08 DEC 2023.",T1,Igor,Igor,ESSL,3361,N
3360,QC1,WWW,Igor Laskowski (ESWD management),,Skywarn Poland,,1,ESSL,2023-12-07 08:30:00,2023-12-09 11:59:43,2023-12-09 11:59:43,15M,PT,Viana do Castelo,Vila Praia de Âncora,,,,41.817,-8.85,3KM,,,,Flood,,,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,Local flooding was reported. Time was based on local PWS data.,,,,,,,https://www.cmjornal.pt/sociedade/clima/detalhe/chuva-intensa-alaga-distritos-do-porto--braga-aveiro-e-viana-do-castelo,"""""Chuva intensa alaga distritos do Porto, Braga, Aveiro e Viana do Castelo"""", CM Jornal, 08 DEC 2023.",T1V1,Igor,Igor,ESSL,3360,N
3357,QC1,"DMGPHOTO,EVTPHOTO,WWW",Thilo Kühne (ESWD management/ESSL Team),,,,2,ESSL,2023-11-30 13:00:00,2023-12-01 09:51:32,2023-12-01 09:51:53,1H,PT,Lisboa,Lisboa,,,,38.717,-9.133,3KM,,,,Flood,,,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.facebook.com/MeteoTrasOsMontes/posts/pfbid023DFrm1QzChiCwrQdS7CWXQQ7MYcpyvywp9Z3j7WrsV3YmhhMhJUFTvAoD3wbDMmUl https://www.facebook.com/MeteoTrasOsMontes/posts/pfbid0BjS8rY8SM98sHUNv8Zrcoo9TbYA59ENudBA9rHjqHCQ1Mh9iE8oikYu3bQdDRYxLl,Meteo Trás os Montes - Portugal (Facebook); checked: 01 DEC 2023,T1H7,Thilo,Thilo,ESSL,3357,N
3331,QC1,TV,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-10-19 08:00:00,2023-10-24 09:52:37,2023-10-24 09:52:37,3H,PT,Braga,Vila Nova de Famalicão,,,,41.417,-8.533,3KM,,,,Flood,,,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.tsf.pt/portugal/sociedade/escolas-encerradas-e-hospitais-inundados-pico-da-depressao-aline-pode-durar-ate-seis-horas-17195811.html,tsf.pt,H7,Thilo,Thilo,ESSL,3331,N
3332,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-10-18 18:00:00,2023-10-24 09:54:40,2023-10-24 09:54:40,3H,PT,Aveiro,São João da Madeira,,,,40.9,-8.5,3KM,,,,Flood,,,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://oregional.pt/2023/10/19/varias-vias-inundadas-na-cidade-e-arvores-caidas/,"O REGIONAL, 19 OCT 2023",T1,Thilo,Thilo,ESSL,3332,N
3333,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-10-18 18:00:00,2023-10-24 09:55:25,2023-10-24 09:55:25,3H,PT,Porto,Sousa,,,,41.35,-8.25,3KM,,,,Flood,,,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://oregional.pt/2023/10/19/varias-vias-inundadas-na-cidade-e-arvores-caidas/,"O REGIONAL, 19 OCT 2023",T1,Thilo,Thilo,ESSL,3333,N
3267,QC1,"DMGPHOTO,EVTPHOTO,DMGEYEWTN,EYEWTN,TV",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-10-13 21:00:00,2023-10-16 07:52:49,2023-10-16 07:52:49,1H,PT,Porto,Porto,,,,41.15,-8.617,3KM,,,,Flood,,,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://tvi.iol.pt/noticias/videos/casas-inundadas-e-estradas-alagadas-mau-tempo-provocou-estragos-no-norte-do-pais/652a82ee0cf200ca9358ffea,"""""Casas inundadas e estradas alagadas: mau tempo provocou estragos no norte do país"""", TVI, 14 OCT 2023",T1H7,Thilo,Thilo,ESSL,3267,N
3268,QC1,"NWSP,DMGPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-10-13 21:00:00,2023-10-16 07:56:25,2023-10-16 07:56:25,30M,PT,Braga,Oriz,,,,41.7,-8.367,3KM,,,,Flood,,,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://ovilaverdense.pt/habitacoes-e-espacos-comerciais-inundados-estradas-cortadas-a-circulacao-deslizamentos-e-quedas-de-muros-consequencia-do-rio-atmosferico/,"JORNAL VILAVERDENSE, 13 OCT 2023",T1H7H8E1,Thilo,Thilo,ESSL,3268,N
3269,QC1,"NWSP,DMGPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-10-13 21:00:00,2023-10-16 07:56:49,2023-10-16 07:56:49,30M,PT,Braga,Vila Verde,,,,41.65,-8.433,3KM,,,,Flood,,,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://ovilaverdense.pt/habitacoes-e-espacos-comerciais-inundados-estradas-cortadas-a-circulacao-deslizamentos-e-quedas-de-muros-consequencia-do-rio-atmosferico/,"JORNAL VILAVERDENSE, 13 OCT 2023",T1H7H8E1,Thilo,Thilo,ESSL,3269,N
3270,QC1,"NWSP,DMGPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-10-13 21:00:00,2023-10-16 07:57:22,2023-10-16 07:57:22,30M,PT,Braga,Turiz,,,,41.633,-8.45,3KM,,,,Flood,,,,,,,,IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://ovilaverdense.pt/habitacoes-e-espacos-comerciais-inundados-estradas-cortadas-a-circulacao-deslizamentos-e-quedas-de-muros-consequencia-do-rio-atmosferico/,"JORNAL VILAVERDENSE, 13 OCT 2023",T1H7H8E1,Thilo,Thilo,ESSL,3270,N
3255,QC1,"DMGPHOTO,DMGEYEWTN,WWW",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-06-12 16:45:00,2023-06-13 10:22:33,2023-06-13 10:22:33,15M,PT,Bragança,Cortiços,,,,41.517,-7.017,3KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.facebook.com/MeteoTrasOsMontes/videos/162781986777879,"Meteo Trás os Montes - Portugal (v. Facebook), 12 JUN 2023",T2H7,Thilo,Thilo,ESSL,3255,N
3254,QC1,"DMGPHOTO,EVTPHOTO,WWW",Thilo Kühne (ESWD management/ESSL Team),,,,2,ESSL,2023-06-12 16:25:00,2023-06-13 10:20:25,2023-06-13 10:20:45,15M,PT,Bragança,Vilas Boas,,,,41.35,-7.2,3KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.facebook.com/MeteoTrasOsMontes/videos/3464621420469740,"Meteo Trás os Montes - Portugal (v. Facebook), 13 JUN 2023",T1H7,Thilo,Thilo,ESSL,3254,N
3236,QC1,"DMGPHOTO,DMGEYEWTN,EYEWTN,WWW",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-06-01 15:10:00,2023-06-02 13:18:44,2023-06-02 13:18:44,15M,PT,Bragança,Vimioso,,,,41.583,-6.533,3KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.facebook.com/MeteoTrasOsMontes/,"Meteo Trás os Montes - Portugal (v. Facebook), 01 JUN 2023",T1H7,Thilo,Thilo,ESSL,3236,N
3235,QC1,"DMGPHOTO,DMGEYEWTN,WWW",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-05-31 19:00:00,2023-06-01 11:57:35,2023-06-01 11:57:35,30M,PT,Vila Real,Lama de Arcos,,,,41.829,-7.394,3KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.facebook.com/watch/?v=769750604842782,"Meteo Trás os Montes - Portugal (v. Facebook), 31 MAY 2023",T1,Thilo,Thilo,ESSL,3235,N
3234,QC1,"DMGPHOTO,DMGEYEWTN,WWW",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-05-31 18:30:00,2023-06-01 11:55:05,2023-06-01 11:55:05,30M,PT,Vila Real,Carrazedo de Montenegro,,,,41.567,-7.433,3KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.facebook.com/MeteoTrasOsMontes/posts/pfbid0ASCEBsDNFZMtModAQUW5r2TG6DjQVQ4C5W183UGZtovhEGv7F334xFvGpPj1KfeMl,"Meteo Trás os Montes - Portugal (v. Facebook), 31 MAY 2023",T1T2A2,Thilo,Thilo,ESSL,3234,N
3233,QC1,"DMGPHOTO,DMGEYEWTN,WWW",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-05-27 17:00:00,2023-05-31 10:17:28,2023-05-31 10:17:28,1H,PT,Beja,Messejana,,,,37.833,-8.28,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,"Bombeiros Aljustrel (v. Facebook), 28 MAY 2023",T1A2,Thilo,Thilo,ESSL,3233,N
3227,QC1,"NWSP,DMGEYEWTN",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-05-22 16:30:00,2023-05-24 15:30:41,2023-05-24 15:30:41,15M,PT,Setúbal,Setúbal,,,,38.533,-8.9,3KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://sicnoticias.pt/meteorologia/2023-05-22-Ruas-de-Setubal-inundadas-apos-chuva-forte-5e11ab41,"""""Ruas de Setúbal inundadas após chuva forte"""", SIC NOTICIAS, 22 MAY 2023",H7H8,Thilo,Thilo,ESSL,3227,N
3177,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-01-08 20:45:00,2023-01-09 11:32:50,2023-01-09 11:32:50,1H,PT,Porto,Baião,,,,41.15,-8.033,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://expresso.pt/sociedade/2023-01-09-Mau-tempo-restabelecida-circulacao-na-Linha-do-Douro-entre-Aregos-e-Ermida-f37cc8d2,"""""Mau tempo: restabelecida circulação na Linha do Douro entre Aregos e Ermida """", EXPRESSO, 09 JAN 2023",T4E1,Thilo,Thilo,ESSL,3177,N
3178,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-01-08 14:30:00,2023-01-09 11:33:41,2023-01-09 11:33:41,30M,PT,Porto,Mosteiró,,,,41.279,-8.668,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://expresso.pt/sociedade/2023-01-09-Mau-tempo-restabelecida-circulacao-na-Linha-do-Douro-entre-Aregos-e-Ermida-f37cc8d2,"""""Mau tempo: restabelecida circulação na Linha do Douro entre Aregos e Ermida """", EXPRESSO, 09 JAN 2023",T4E1,Thilo,Thilo,ESSL,3178,N
3180,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-01-08 14:30:00,2023-01-09 14:06:26,2023-01-09 14:06:26,1H,PT,Vila Real,Mesão Frio,,,,41.15,-7.883,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://observador.pt/2023/01/09/mau-tempo-estrada-municipal-entre-mesao-frio-e-baiao-permanece-cortada-ate-quarta-feira/,"""""Mau tempo: estrada municipal entre Mesão Frio e Baião permanece cortada até quarta-feira """", OBSERVADOR, 09 JAN 2023",T1,Thilo,Thilo,ESSL,3180,N
3181,QC1,"NWSP,DMGPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-01-08 09:20:00,2023-01-09 14:14:05,2023-01-09 14:14:05,30M,PT,Aveiro,Alvarenga,,,,40.957,-8.174,1KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://portocanal.sapo.pt/noticia/318526,"""""Mau tempo em Arouca. Cai muro lateral da Ponte de Alvarenga (veja as imagens)"""", PORTO CANAL, 08 JAN 2023",T1T2,Thilo,Thilo,ESSL,3181,N
3179,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-01-08 07:00:00,2023-01-09 11:34:10,2023-01-09 11:34:10,30M,PT,Vila Real,Peso da Régua,,,,41.167,-7.783,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://expresso.pt/sociedade/2023-01-09-Mau-tempo-restabelecida-circulacao-na-Linha-do-Douro-entre-Aregos-e-Ermida-f37cc8d2,"""""Mau tempo: restabelecida circulação na Linha do Douro entre Aregos e Ermida """", EXPRESSO, 09 JAN 2023",T4E1,Thilo,Thilo,ESSL,3179,N
3182,QC1,"DMGPHOTO,TV",Thilo Kühne (ESWD management/ESSL Team),,,,2,ESSL,2023-01-07 15:00:00,2023-01-09 14:17:12,2023-01-09 14:18:05,1H,PT,Braga,Braga,,Bairro das Fontainhas,,41.558,-8.421,3KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://cnnportugal.iol.pt/videos/mau-tempo-no-porto-provocou-inundacoes-e-destruiu-casas-nao-se-salvou-nada/63ba91570cf2cf9224f34282,"""""Mau tempo no Porto provocou inundações e destruiu casas: """"Não se salvou nada"""""""", CNN PORTUGAL, 09 JAN 2023",H7H8,Thilo,Thilo,ESSL,3182,N
3183,QC1,"DMGPHOTO,TV",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-01-07 15:00:00,2023-01-09 14:20:07,2023-01-09 14:20:07,1H,PT,Porto,Porto,,,,41.15,-8.617,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://cnnportugal.iol.pt/videos/mau-tempo-no-porto-somos-nos-que-temos-de-nos-adaptar-a-natureza-e-nao-o-contrario-porque-ela-e-muito-mais-forte-do-que-nos/63bab4eb0cf2cf9224f346e0,"""""Mau tempo no Porto: """"Somos nós que temos de nos adaptar à Natureza e não o contrário, porque ela é muito mais forte do que nós"""""""", CNN PORTUGAL, 08 JAN 2023",T1T4H7H8,Thilo,Thilo,ESSL,3183,N
3168,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-01-01 19:30:00,2023-01-03 14:09:40,2023-01-03 14:09:40,1H,PT,Aveiro,Esmoriz,,,,40.95,-8.617,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.dn.pt/sociedade/mau-tempo-estrada-que-liga-espinho-a-esmoriz-fechada-devido-a-aluimento-de-terras-15587725.html,"""""Schlechtes Wetter: Straße zwischen Espinho und Esmoriz wegen Erdrutschen gesperrt"""", DIÁRIO DE NOTÍCIAS, 02 JAN 2023",T1T2E1,Thilo,Thilo,ESSL,3168,N
3169,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-01-01 18:28:00,2023-01-03 14:13:28,2023-01-03 14:13:28,15M,PT,Porto,Marco de Canavezes,,,,41.183,-8.15,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://observador.pt/2023/01/02/mau-tempo-circulacao-de-comboios-mantem-se-suspensa-entre-marco-e-pinhao/,"""""Mau tempo: Circulação de comboios mantém-se suspensa entre Marco e Pinhão """", OBSERVADOR, 02 JAN 2023",T4E1,Thilo,Thilo,ESSL,3169,N
3173,QC1,"NWSP,DMGPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-01-01 16:20:00,2023-01-03 14:30:33,2023-01-03 14:30:33,1H,PT,Braga,Cabeceiras de Basto,,,,41.55,-8.017,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.diariodominho.pt/2023/01/02/mau-tempo-provocou-danos-em-cabeceiras-de-basto/,"""""Mau tempo provocou danos em Cabeceiras de Basto"""", DIARIO DO MINHO, 02 JAN 2023",T1E1,Thilo,Thilo,ESSL,3173,N
3163,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-01-01 16:00:00,2023-01-03 10:05:42,2023-01-03 10:05:42,1H,PT,Viseu,Viseu,,,,40.65,-7.917,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.jornaldocentro.pt/noticias/diario/quedas-de-arvores-e-inundacoes-mobilizam-mais-de-meia-centena-de-bombeiros-no-distrito-de-viseu,"JORNAL DO CENTRO, 01 JAN 2023",T1H7,Thilo,Thilo,ESSL,3163,N
3165,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-01-01 16:00:00,2023-01-03 10:06:12,2023-01-03 10:06:12,1H,PT,Viseu,Armamar,,,,41.1,-7.7,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.jornaldocentro.pt/noticias/diario/quedas-de-arvores-e-inundacoes-mobilizam-mais-de-meia-centena-de-bombeiros-no-distrito-de-viseu,"JORNAL DO CENTRO, 01 JAN 2023",T1H7,Thilo,Thilo,ESSL,3165,N
3172,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-01-01 16:00:00,2023-01-03 14:27:36,2023-01-03 14:27:36,1H,PT,Porto,Póvoa de Varzim,,,,41.383,-8.767,10KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://portocanal.sapo.pt/noticia/318024,"""""Mau tempo: A28 cortada entre a Póvoa de Varzim e Vila do Conde"""", PORTO CANAL, 01 JAN 2023",T1,Thilo,Thilo,ESSL,3172,N
3164,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-01-01 15:30:00,2023-01-03 10:05:57,2023-01-03 10:05:57,1H,PT,Viseu,Oliveira de Frades,,,,40.733,-8.183,5KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.jornaldocentro.pt/noticias/diario/quedas-de-arvores-e-inundacoes-mobilizam-mais-de-meia-centena-de-bombeiros-no-distrito-de-viseu,"JORNAL DO CENTRO, 01 JAN 2023",T1H7,Thilo,Thilo,ESSL,3164,N
3171,QC1,NWSP,Thilo Kühne (ESWD management/ESSL Team),,,,2,ESSL,2023-01-01 13:50:00,2023-01-03 14:21:25,2023-01-03 14:22:17,30M,PT,Leiria,Alfeizerão,,,,39.5,-9.1,3KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.regiaodeleiria.pt/2023/01/mau-tempo-cerca-de-90-ocorrencias-e-duas-estradas-cortadas-no-distrito-de-leiria/,"""""Mau tempo: Cerca de 90 ocorrências e duas estradas cortadas no distrito de Leiria"""", REGIAO DE LEIRIA, 01 JAN 2023",T1,Thilo,Thilo,ESSL,3171,N
3156,QC1,"NWSP,DMGPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-01-01 13:45:00,2023-01-03 09:54:39,2023-01-03 09:54:39,30M,PT,Leiria,Atouguia da Baleia,,,,39.333,-9.333,3KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.rtvon.pt/2023/01/02/chuva-intensa-provocou-inundacoes-na-freguesia-de-atouguia-da-baleia-veja-as-imagens/,"""""Chuva intensa provocou inundações na freguesia de Atouguia da Baleia. Veja as imagens"""", RTVON.pt, 02 JAN 2022",T1H7H8A2,Thilo,Thilo,ESSL,3156,N
3159,QC1,"NWSP,DMGPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-01-01 13:40:00,2023-01-03 09:57:03,2023-01-03 09:57:03,30M,PT,Leiria,São Bernardino,,,,39.304,-9.336,3KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.rtvon.pt/2023/01/02/chuva-intensa-provocou-inundacoes-na-freguesia-de-atouguia-da-baleia-veja-as-imagens/,"""""Chuva intensa provocou inundações na freguesia de Atouguia da Baleia. Veja as imagens"""", RTVON.pt, 02 JAN 2022",T1A2,Thilo,Thilo,ESSL,3159,N
3157,QC1,"NWSP,DMGPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-01-01 13:35:00,2023-01-03 09:55:36,2023-01-03 09:55:36,30M,PT,Leiria,Lugar da Estrada,,,,39.324,-9.343,3KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.rtvon.pt/2023/01/02/chuva-intensa-provocou-inundacoes-na-freguesia-de-atouguia-da-baleia-veja-as-imagens/,"""""Chuva intensa provocou inundações na freguesia de Atouguia da Baleia. Veja as imagens"""", RTVON.pt, 02 JAN 2022",T1A2,Thilo,Thilo,ESSL,3157,N
3158,QC1,"NWSP,DMGPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-01-01 13:35:00,2023-01-03 09:56:27,2023-01-03 09:56:27,30M,PT,Leiria,Casal Moinho,,,,39.336,-9.351,3KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.rtvon.pt/2023/01/02/chuva-intensa-provocou-inundacoes-na-freguesia-de-atouguia-da-baleia-veja-as-imagens/,"""""Chuva intensa provocou inundações na freguesia de Atouguia da Baleia. Veja as imagens"""", RTVON.pt, 02 JAN 2022",A2,Thilo,Thilo,ESSL,3158,N
3155,QC1,"NWSP,DMGPHOTO",Thilo Kühne (ESWD management/ESSL Team),,,,1,ESSL,2023-01-01 13:30:00,2023-01-03 09:54:22,2023-01-03 09:54:22,30M,PT,Leiria,Peniche,,,,39.35,-9.383,3KM,,,,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,https://www.rtvon.pt/2023/01/02/chuva-intensa-provocou-inundacoes-na-freguesia-de-atouguia-da-baleia-veja-as-imagens/,"""""Chuva intensa provocou inundações na freguesia de Atouguia da Baleia. Veja as imagens"""", RTVON.pt, 02 JAN 2022",T1H7H8A2,Thilo,Thilo,ESSL,3155,N
